GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS433713774	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2016-10-02	16:20:00	obsr11194	S31862899	Traveling	P22	EBIRD	19	0.805		1	1		0	1	0		 -Submitted from eBird for iOS, version 1.3.0 Build 86		
URN:CornellLabOfOrnithology:EBIRD:OBS433713734	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2016-10-02	17:27:00	obsr11194	S31862897	Traveling	P22	EBIRD	72	1.609		1	1		0	1	0		 -Submitted from eBird for iOS, version 1.3.0 Build 86		
URN:CornellLabOfOrnithology:EBIRD:OBS493028215	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2017-04-30	15:16:00	obsr7291	S36459003	Stationary	P21	EBIRD	109			1	1	G2378626	1	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS534868738	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-09-22	07:50:00	obsr805606	S39328409	Traveling	P22	EBIRD	63	1.947		2	1		1	1	0			Seen on the banks of the big pond.	
URN:CornellLabOfOrnithology:EBIRD:OBS536402446	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-09-27	18:03:00	obsr542788	S39429218	Traveling	P22	EBIRD	55	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS532375122	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-09-12	07:56:00	obsr805606	S39142413	Traveling	P22	EBIRD	69	1.802		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS537165303	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Schuylkill River Trail--Cromby/Phoenixville	L3518888	H	40.1480119	-75.5288621	2017-09-30	07:22:00	obsr118164	S39480951	Traveling	P22	EBIRD	60	1.368		1	1		0	1	0		Mostly sunny, mid-50's F, Beaufort 0 - 2 winds; --Painted Lady; Gray squirrel, White-tailed deer [3]	First Of Season - constantly pumping their tails, drab plumage	
URN:CornellLabOfOrnithology:EBIRD:OBS531296038	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Willisbrook Preserve	L633319	H	40.0111816	-75.5222511	2017-09-09	09:04:00	obsr12482	S39080012	Traveling	P22	EBIRD	135	3.541		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540193897	2017-10-11 08:46:54	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm	L1157732	H	39.9843053	-75.4868245	2017-10-11	06:55:00	obsr51325	S39823940	Stationary	P21	EBIRD	111			1	1		0	1	0		While banding		
URN:CornellLabOfOrnithology:EBIRD:OBS539225326	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-08	11:54:00	obsr11194	S39619822	Traveling	P22	EBIRD	72	1.609		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541549165	2017-10-14 15:53:50	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve - area A	L737492	P	39.9960352	-75.4577386	2017-10-03	08:50:00	obsr133050	S39919339	Traveling	P22	EBIRD	20	0.161		4	1	G2682392	0	1	0		Observers: Martin Page, Mike Rosengarten, John Mercer and Steve Strawbridge--SCT, 8 (C), WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS539873689	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2017-10-09	14:15:00	obsr11194	S39798476	Traveling	P22	EBIRD	90	1.448		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541668615	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-14	08:15:00	obsr805606	S39916969	Traveling	P22	EBIRD	225	3.927		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541301097	2017-10-14 15:53:03	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve	L737497	P	39.9937420	-75.4609573	2017-10-03	09:10:00	obsr188811	S39901626	Traveling	P22	EBIRD	5	0.161		4	1	G2682388	0	1	0		Observers: Martin Page, Mike Rosengarten, John Mercer and Steve Strawbridge--SCT, 8 (C), WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS541549520	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve - area B	L737493	P	39.9936598	-75.4575562	2017-10-03	08:20:00	obsr133050	S39919360	Traveling	P22	EBIRD	20	0.322		4	1	G2682396	0	1	0		Observers: Martin Page, Mike Rosengarten, John Mercer and Steve Strawbridge--SCT, 8 (C), WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS541299516	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve - area B	L737493	P	39.9936598	-75.4575562	2017-10-03	08:20:00	obsr188811	S39901524	Traveling	P22	EBIRD	20	0.322		4	1	G2682396	0	1	0		Observers: Martin Page, Mike Rosengarten, John Mercer and Steve Strawbridge--SCT, 8 (C), WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS538150859	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-04	07:47:00	obsr805606	S39546307	Traveling	P22	EBIRD	74	1.802		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540506434	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-11	08:05:00	obsr805606	S39846909	Traveling	P22	EBIRD	50	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540760318	2021-04-01 15:14:13.10447	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Schuylkill River Trail--Cromby/Phoenixville	L3518888	H	40.1480119	-75.5288621	2017-10-12	14:33:00	obsr118164	S39867254	Traveling	P22	EBIRD	120	2.173		1	1		0	1	0		Cloudy, occasional light rain, 59 F, Beaufort 2 - 3 winds; --Monarchs; Spring Peeper; Gray squirrels, White-tailed deer [ 3 ]	Two foraging together in hedgerow shrubs, pumping their tails continuously and keeping in contact by issuing their "wet" chip-notes.  Both flew across the trail and dropped into a field of ripe soybeans.	
URN:CornellLabOfOrnithology:EBIRD:OBS550601376	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			PA - Chester - Squire Cheyney Farm Park	L2529499	P	39.9356546	-75.5261135	2017-10-22	09:21:00	obsr20565	S40595195	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541548933	2017-10-14 15:53:03	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve	L737497	P	39.9937420	-75.4609573	2017-10-03	09:10:00	obsr133050	S39919318	Traveling	P22	EBIRD	5	0.161		4	1	G2682388	0	1	0		Observers: Martin Page, Mike Rosengarten, John Mercer and Steve Strawbridge--SCT, 8 (C), WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS541300826	2017-10-14 15:53:50	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve - area A	L737492	P	39.9960352	-75.4577386	2017-10-03	08:50:00	obsr188811	S39901603	Traveling	P22	EBIRD	20	0.161		4	1	G2682392	0	1	0		Observers: Martin Page, Mike Rosengarten, John Mercer and Steve Strawbridge--SCT, 8 (C), WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS552192142	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-11-25	08:54:00	obsr6553	S40719541	Traveling	P22	EBIRD_PA	46	1.272		1	1		1	1	1		After checking the West Whiteland water treatment plant earlier to look for the Ross's goose that was seen yesterday I came to the parking lot by the Chester Valley Trail to look for geese in the fields hoping the Ross's goose might be there. No luck with that. There was some good passerine activity at the edge of the road and the parking lot. 	Slightly late migrant but not completely unexpected at this time of year. Seen on the ground and in small trees. Grayish brown warbler lighter underneath constantly pumping its tail. Yellow undertail coverts. Photos later.	
URN:CornellLabOfOrnithology:EBIRD:OBS609180874	2020-12-03 15:36:41.691254	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2018-05-02	07:49:00	obsr805606	S45177898	Traveling	P22	EBIRD	60	1.609		1	1		1	1	1			Western - white belly	
URN:CornellLabOfOrnithology:EBIRD:OBS612886377	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2018-05-06	14:28:00	obsr544551	S45392790	Traveling	P22	EBIRD	155	2.575		1	1		0	1	1			Pale yellow to of2f-white underparts	
URN:CornellLabOfOrnithology:EBIRD:OBS611187615	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_959	29			Great Marsh (restricted access)	L1770262	H	40.1268556	-75.7648379	2018-05-05	07:07:00	obsr6553	S45300195	Traveling	P22	EBIRD_PA	325	5.069		1	1		1	1	1			Typical Palm Warbler with rusty cap and bobbing its tail but on the underside the yellow was only on the upper breast and the undertail coverts whereas the lower breast and belly were off-white. See photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS661214117	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2018-09-27	13:22:00	obsr181634	S48799048	Traveling	P22	EBIRD	70	0.730		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS660428461	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2018-09-25	12:30:00	obsr181634	S48740176	Stationary	P21	EBIRD	42			2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS661684003	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2018-09-29	09:04:00	obsr554728	S48829863	Traveling	P22	EBIRD	283	5.629		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS665627495	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2018-09-27	12:31:00	obsr294335	S49112820	Stationary	P21	EBIRD	41			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS670409202	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2018-10-26	07:56:00	obsr805606	S49467326	Traveling	P22	EBIRD	73	1.770		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS667791577	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2018-10-02	17:34:00	obsr294335	S49267346	Stationary	P21	EBIRD	58			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS671991575	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2018-10-31	08:20:00	obsr805606	S49579686	Traveling	P22	EBIRD	146	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS671741940	2021-04-01 15:14:13.10447	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2018-10-30	11:15:00	obsr805606	S49561086	Traveling	P22	EBIRD	71	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS750459897	2019-06-14 21:33:59	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Chandler Mill Nature Preserve	L4596354	H	39.8120222	-75.7136858	2019-05-04	07:41:00	obsr181634	S55770548	Traveling	P22	EBIRD	139	2.205		1	1		1	1	1			Photo	
URN:CornellLabOfOrnithology:EBIRD:OBS750540924	2019-06-14 21:33:59	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2019-05-04	09:08:00	obsr6553	S55774997	Traveling	P22	EBIRD_PA	80	1.609		1	1		1	1	1		There is no track on this because I forgot my phone at home.  I birded along Park Rd., spent time at the loop by the gate, and made stops in the main parking lot, along the road up to the pool and in both parking lots up the hill (picnic area & pool).	No yellow on belly and only a hint of yellow in the eyeline.	
URN:CornellLabOfOrnithology:EBIRD:OBS811517030	2019-09-30 20:29:47	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-09-30	16:29:00	obsr805606	S60249751	Traveling	P22	EBIRD	66	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS811163829	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2019-09-26	07:26:00	obsr24203	S60224207	Traveling	P22	EBIRD	260	6.115		2	1	G4538203	0	1	0		Bucktoe Creek Preserve Bird Survey 		
URN:CornellLabOfOrnithology:EBIRD:OBS811393840	2021-04-01 15:14:13.10447	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-09-30	13:32:00	obsr542788	S60240341	Traveling	P22	EBIRD	45	1.556		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS809125642	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-09-24	07:36:00	obsr805606	S60076461	Traveling	P22	EBIRD	81	0.499		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS809869038	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2019-09-26	07:26:00	obsr182219	S60131626	Traveling	P22	EBIRD	260	6.115		2	1	G4538203	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS809824344	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2019-09-26	07:26:00	obsr1052627	S60128645	Traveling	P22	EBIRD	260	6.115		2	1	G4538203	0	1	0		Bucktoe Creek Preserve Bird Survey 		
URN:CornellLabOfOrnithology:EBIRD:OBS810421593	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-09-28	07:23:00	obsr805606	S60172436	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS809464129	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-09-25	07:35:00	obsr805606	S60102390	Traveling	P22	EBIRD	93	1.770		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS822781034	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-31	11:55:00	obsr542788	S61068308	Traveling	P22	EBIRD	56	1.127		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS820005091	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-23	07:44:00	obsr805606	S60864738	Traveling	P22	EBIRD	85	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS811741887	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-01	10:51:00	obsr805606	S60266372	Traveling	P22	EBIRD	90	1.770		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS818168015	2021-03-29 12:27:54.94253	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-19	09:47:00	obsr146920	S60741994	Traveling	P22	EBIRD	65	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS816101843	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2019-10-13	14:50:00	obsr281519	S60589132	Traveling	P22	EBIRD	26	0.805		2	1	G4579441	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS811987237	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-02	07:30:00	obsr805606	S60284579	Traveling	P22	EBIRD	88	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS812772013	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-04	07:37:00	obsr805606	S60335250	Traveling	P22	EBIRD	55	1.609		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS822123524	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-29	07:53:00	obsr805606	S61019602	Traveling	P22	EBIRD	65	1.609		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS818623907	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-19	08:04:00	obsr805606	S60755155	Stationary	P21	EBIRD	106			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS815048749	2021-03-23 21:23:10.058299	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2019-10-10	16:55:00	obsr805606	S60513416	Traveling	P22	EBIRD	84	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS816101870	2021-03-25 00:00:02.137287	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2019-10-13	14:50:00	obsr421749	S60589133	Traveling	P22	EBIRD	26	0.805		2	1	G4579441	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS843713993	2020-01-14 12:02:01	32849	issf	Palm Warbler	Setophaga palmarum	Palm Warbler (Western)	Setophaga palmarum palmarum	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			King Rd (unpaved section)	L10371531	P	39.8898140	-75.9580280	2019-12-29	12:37:00	obsr11194	S62753219	Traveling	P22	EBIRD	24	2.726		1	1		0	1	1		43°F and raining	Rare in winter, but not unprecedented and one of few warbler species that are found in low-density frequency in PA in winter. Spotted foraging in manured field with Horned Larks; rusty cap, yellow undertail coverts, white outer tail spots, and pale breast (versus yellow) all observed. Tail-pumping behavior noticed when it landed. Tried for a photo, but entire flock flushed before I could get set up for a photo.	
